kind,doc_id,doc_saint,doc_title_english,doc_title_geez,doc_title_amharic,doc_title_transliteration,section_id,section_title_english,section_title_geez,section_title_amharic,section_title_transliteration,block_id,block_type,speaker,geez,amharic,english,transliteration,dynamic,overrideId,optional
block,,,,,,,,,,,,ap-dis-10,prayer,deacon,,,"And St. Stephen archdeacon and first martyr, Saints Georgeos, Theodore of the East, Banadlios, Marcorius, Mamas, Saints Aboli, Philataos, Marmihnam, Abadir, Galawdeos, Phasiladas, Saints Victor, Minas, Kirkos, and his mother Iyalota, and all the martyrs, and the virgin Abba Nob the brave who fought and was martyred for the sake of the Only-begotten. And the great father, lord and righteous Abba Antony, our father Paul, our holy fathers the three Macarii, our father Youhannes the short, the righteous Abba Baula, our father Beshoi, our father Amon, Abba Youhannes Kama, our father Pantaleon, our father Shenouda, our father Besenda, Abba Latsion, Abba Pachomius, our father Abakarzon, our father Barsoma, our holy Roman fathers Maximos and Domatios, the strong and holy Abba Moses, the forty-nine martyrs, and all who wear the cross, righteous and good, and the angel of this blessed day. Their blessing and the grace of their help and pleadings be always with our head of state. Amen.",,\N,\N,\N
block,,,,,,,,,,,,ap-dis-11,response,congregation,,,"O peaceful King of peace, Jesus Christ, grant us Thy peace and confirm us in Thy peace, and forgive us our sins, and make us worthy to leave and enter our homes in peace.",,\N,\N,\N
block,,,,,,,,,,,,ap-dis-12,prayer,deacon,አድንኑ አርእስቲክሙ ቅድመ እግዚአብሔር አምላክነ,በአምላካችን በእግዚአብሔር ፊት ራሳችሁን ዝቅ፣ ዝቅ አድርጉ አገልጋዩ በሚሆን በካህኑ እጅ ይባርካችሁ ዘንድ።,"Bow your heads in front of the Lord our God, that He may bless you at the hand of His servant the priest.",Adninu ar'isteekimu qidme igzee'abihér amlakine be'ide gebru kahin keme yibarikimu.,\N,\N,\N
block,,,,,,,,,,,,ap-dis-13,response,congregation,አሜን እግዚአብሔር ይባርከነ ወይሰሃለነ,አሜን እግዚአብሔር ይባርከን፤ ይቅርም ይበለን።,Amen. May He bless us at the hand of his servant the priest.,Amen Igziabher yibarikene weyisehalene,\N,\N,\N
block,,,,,,,,,,,,ap-dis-14r,rubric,\N,\N,\N,While blessing with the sign of the cross he shall say:,\N,\N,\N,\N
block,,,,,,,,,,,,ap-dis-14,prayer,priest,ኦ እግዚኦ አድኅን ሕዝበከ ወባርክ ርስተከ,አቤቱ ሕዝብህን አድን ርስትህንም ባርክ።,"O Lord, save Thy people and bless Thine inheritance. Feed them, lift them up for ever, and keep Thy church which Thou did purchase and ransom with the precious blood of Thine only-begotten Son, our Lord, God, and Saviour Jesus Christ,",O igzio adihin hizibike webarik risteke,\N,\N,\N
block,,,,,,,,,,,,ap-dis-15,prayer,priest,,,"and which Thou hast called to be a dwelling place for kings and rulers, for pure kindred and holy people, you who have come and gathered and prayed in this holy church, and you who have eaten the holy body and drunk the precious blood of our Lord Jesus Christ. May He forgive your sins which you have committed wittingly or unwittingly. May He forgive you your past sins and keep you from future ones, for the sake of His body, the divine body, and for the sake of His blood, the blood of the covenant of Jesus Christ the Son of the Lord of hosts, and the Son of pure Mary, who has sealed the virginity of her conscience and body, unto the ages of ages. Amen.",,\N,\N,\N
block,,,,,,,,,,,,ap-dis-16r,rubric,\N,\N,\N,"At the end of the service he shall give benediction, and bless with his finger every one of the people, touching his forehead. But the priests he shall bless by clasping each other's right hand. And when he blesses the priests he shall say to each:",\N,\N,\N,\N
block,,,,,,,,,,,,ap-dis-16,prayer,priest,,,The power of our father Peter is with you.,,\N,\N,\N
block,,,,,,,,,,,,ap-dis-17,prayer,priest,እግዚአብሔር ምስለ ኵልክሙ።,እግዚአብሔር ከሁላችሁ ጋር ይሁን።,The Lord be with all of you.,Igzee'abihér misle kwulikimu.,\N,\N,\N
block,,,,,,,,,,,,ap-dis-18,response,congregation,አሜን እግዚአብሔር ይባርከነ ለአግብርቲሁ በሰላም ሥርየተ ይኩነነ ዘተመጦነ ሥጋከ ወደመከ,አሜን እግዚአብሔር እኛን አገልጋዮቹን በሰላም ይባርከን። የተቀበልነው ሥጋህና ደምህ ለሥርየት ይሁነን።,"And with your spirit. Amen. May God bless us, His servants, in peace. Remission be unto us who have received Thy body and Thy blood. Enable us by the Spirit to tread upon all the power of the enemy. We all hope for the blessing of Thy holy hand which is full of mercy. From all evil works keep us apart, and in all good works unite us.",Amén Igzee'abihér yibarikene le'agibiriteehu beselam siriyete yikunene zetemetone sigake wedemike,\N,\N,\N
block,,,,,,,,,,,,ap-dis-19,prayer,all,ኪያከ እግዚኦ ነአኵት ነሢአነ ጸጋ ዘእመንፈስ ቅዱስ።,አቤቱ ከመንፈስ ቅዱስ የተገኘ ጸጋን ተቀበለን፤ አንተን እናመሰግንሃለን።,"Blessed be He Who has given us His holy body and His precious blood. We have received grace and we have found life by the power of the cross of Jesus Christ. Unto Thee, Lord, do we give thanks, for we have received grace from the Holy Spirit.",Keeyake igzee'o ne'akwut nesee'ane tsega ze'iMenfes Qidus.,\N,\N,\N
block,,,,,,,,,,,,ap-dis-20,prayer,deacon,እትዉ በሰላም።,በሰላም ወደ በታችሁ ግቡ።,Go in peace.,itiwoo beselam.,\N,\N,\N
block,,,,,,,,,,,,ap-dis-21r,rubric,\N,\N,\N,"After partaking of the Holy Communion one shall not wash his hands or feet, shall not take off his clothes or bow down or kneel, shall not spit, nor cut his nails or hair, nor go on a journey, nor sue in the court, nor go to a public bathing place, nor eat or drink too much, nor indulge in any excess nor other occasion of sin. None of these, nor the like should be done after receiving the Holy Communion.",\N,\N,\N,\N
block,,,,,,,,,,,,ap-dis-22r,rubric,\N,\N,\N,The assistant priest shall say while distributing the remaining two loaves:,\N,\N,\N,\N
block,,,,,,,,,,,,ap-dis-22,prayer,priest,,,"Lord our God and creator, giver of good and food to all flesh, who grants blessing to Thy servants who fear Thy holy name, stretch forth Thy holy right hand today at this hour,",,\N,\N,\N
block,,,,,,,,,,,,ap-dis-23,prayer,priest,,,"and bless this bread which is in my hand: let Thy blessing and goodness be upon it, let it also be to them who receive it, a medicine and a healing for the soul, power and strength of the body, and forgiveness of sin. This bread which Thou has given us is for Thy thanksgiving, so that we may glorify Thy kingdom, holy Trinity, Father, Son, and holy Spirit.",,\N,\N,\N
block,,,,,,,,,,,,ap-dis-24,prayer,priest,,,"O Lord, let Thy blessing be upon this bread, upon him who distributes it, upon them who receive it, and upon them who serve Thee in fear.",,\N,\N,\N
block,,,,,,,,,,,,ap-dis-25,prayer,priest,,,"Glory be to the Father, Son, and Holy Spirit, both now and ever, and unto the ages of ages. Amen.",,\N,\N,\N
